,tax_year,object_id,doner_name,doner_ein,recepient_name,recepient_address,recepient_zip,recepient_street_abreviation_code,irc_section_description,recepient_ein,recepient_cash_grant_amount,purpose_of_grant_txt
1087,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,DOUGLAS COUNTY,1036 SE DOUGLAS AVE,97470,OR,,,14029,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1088,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HOOD RIVER COUNTY,309 STATE STREET,97031,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1089,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JACKSON COUNTY,5179 CRATER LAKE HWY,97502,OR,,,28215,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1090,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,JEFFERSON CO,675 NW CHERRY LN,97741,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1091,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY,100 HIGH STREET NE,97309,OR,,,,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1092,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MULTNOMAH COUNTY,501 SE HAWTHORNE STE 350,97214,OR,,,27830,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1093,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,POLK COUNTY,850 MAIN STREET,97338,OR,,,11814,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1094,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,WASHINGTON COUNTY,215 SW ADAMS AVE MS 32,97123,OR,,,106216,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1095,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,YAMHILL COUNTY,535 E 5TH STREET ROOM 143,97128,OR,,,6216,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1096,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LANE COUNTY,125 EAST 8TH AVE,97401,OR,,,25495,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1097,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY SHERIFF,4700 NW PIONEER PL,97801,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1098,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,CROOK COUNTY,300 NE 3RD ST,97754,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1099,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,HARNEY COUNTY,450 N BUENA VISTA 14,97720,OR,,,,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1100,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MORROW COUNTY,100 S COURT ST,97836,OR,,,10655,OVERTIME FOR SAFETY BELT AND DUI ENFORCEMENT
1101,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,KLAMATH COUNTY,305 MAIN STREET,97601,OR,,,8237,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1102,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LINCOLN COUNTY,225 WEST OLIVE STREET,97365,OR,,,5991,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1103,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,LINN COUNTY,300 SW 4TH AVE,97321,OR,,,10809,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1104,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,MARION COUNTY SHERIFF'S OFFICE,100 HIGH STREET NE,97301,OR,,,14297,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1105,2018,201922959349301607,OREGON STATE SHERIFFS' ASSOCIATION,936027731,UMATILLA COUNTY,216 SE 4TH STREET,97801,OR,,,11052,OVERTIME FOR SAFETY BELT & DUI ENFORCEMENT
1106,2014,201532399349300418,CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN,940355930,IMPACT TEEN DRIVERS FUND,2030 V STREET,95816,CA,501(C)(3),260595165,20000,GENERAL SUPPORT
1107,2014,201532399349300418,CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN,940355930,,,,,,,,GENERAL SUPPORT
1108,2014,201532399349300418,CALIFORNIA ASSOCIATION OF HIGHWAY PATROLMEN,940355930,,,,,,,,SUPPORT DUE TO THE LOSS OF LIVES FROM FIRE IN AZ
1109,2016,201722439349300717,CALIFORNIA ASSOCIATION OF HIGHWAY,940355930,IMPACT TEEN DRIVERS FUND,2210 21ST STREET,95818,CA,501(C)(3),260595165,20000,GENERAL SUPPORT
1110,2017,201812419349301211,CALIFORNIA ASSOCIATION OF HIGHWAY,940355930,IMPACT TEEN DRIVERS FUND,2210 21ST STREET,95818,CA,501(C)(3),260595165,20000,GENERAL SUPPORT
1111,2018,201943049349300529,CALIFORNIA ASSOCIATION OF HIGHWAY,940355930,IMPACT TEEN DRIVERS FUND,2210 21ST STREET,95818,CA,501(C)(3),260595165,20000,GENERAL SUPPORT
1112,2014,201503159349303640,SF POLICE CREDIT UNION,941278209,BART POLICE MANAGERS ASSOCIATION,800 MADISON STREET,94604,CA,501(C)(5),322411608,5000,"TO ENSURE A SAFE ENVIRONMENT WITHIN TRANSIT SYSTEM, REDUCE CRIME THROUGH POLICE PRESENCE"
1113,2014,201513169349306526,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPAL,350 AMBER DR RM 203,94131,CA,501(C)(3),946106198,20000,PAL GOLF TOURNAMENT
1114,2014,201513169349306526,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPD WILDERNESS ADVENTURE YOUTH PROGRAM,3401 17TH ST,94110,CA,501(C)(3),943197237,6000,WILDERNESS ADVENTURE FOR YOUTHS
1115,2014,201513169349306526,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,DANTE BENEDETTI CLASSIC,863 EL PINTADO RD,94526,CA,501(C)(3),261868666,7500,2014 GOLF TOURNAMENT CLASSIC
1116,2014,201513169349306526,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,OPERATION DREAM,3401 17TH ST,94110,CA,501(C)(3),943220436,5500,ANNUAL CHRISTMAS TOY DRIVE
1117,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPAL,350 AMBER DR RM 203,94131,CA,501(C)(3),946106198,20000,PAL GOLF TOURNAMENT
1118,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPD WILDERNESS ADVENTURE YOUTH PROGRAM,3401 17TH ST,94110,CA,501(C)(3),943197237,6000,WILDERNESS ADVENTURE FOR YOUTHS
1119,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,DANTE BENEDETTI CLASSIC,863 EL PINTADO RD,94526,CA,501(C)(3),261868666,8000,gOLF TOURNAMENT CLASSIC
1120,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,OPERATION DREAM,3401 17TH ST,94110,CA,501(C)(3),943220436,10000,ANNUAL CHRISTMAS TOY DRIVE
1121,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SAN FRANCISCO PARKS ALLIANCE,1663 MISSION ST,94103,CA,501(C)(3),237131784,6200,SHARED SCHOOL YARDS PROJECT
1122,2015,201603159349303245,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,other contributions less than 5000,800 Bryant St 2nd Fl,94103,CA,,,118933,
1123,2016,201733199349318908,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPAL,350 AMBER DR RM 203,94131,CA,501(C)(3),946106198,32000,VARIOUS - CHARITABLE CONTRIBUTION
1124,2016,201733199349318908,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SFPD WILDERNESS ADVENTURE YOUTH PROGRAM,3401 17TH ST,94110,CA,501(C)(3),943197237,6000,9/26/16 - CHARITABLE CONTRIBUTION
1125,2016,201733199349318908,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,DANTE BENEDETTI CLASSIC,863 EL PINTADO RD,94526,CA,501(C)(3),261868666,8000,9/27/16 - CHARITABLE CONTRIBUTION
1126,2016,201733199349318908,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,RANCHIN' VETS,PO BOX 6074,94903,CA,501(c)(3),461168103,10340,VARIOUS - CHARITABLE CONTRIBUTION
1127,2016,201733199349318908,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SPECIAL OLYMPICS NORTHERN CALIFORNIA,3480 BUSJIKK STE 340,94523,CA,501(c)(3),680363121,6500,VARIOUS - CHARITABLE CONTRIBUTION
1128,2017,201823189349313332,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,SPECIAL OLYMPICS NORTHERN CALIFORNIA,3480 BUSKIRK 340,94523,CA,501(c)(3),680363121,6050,CHARITABLE
1129,2017,201823189349313332,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,OPERATION GENESIS,1245 3RD STREET 5177,94158,CA,501(C)(3),474214116,8500,CHARITABLE
1130,2017,201823189349313332,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,EQUALITY CALIFORNIA,3701 WILSHIRE BLVD 725,90010,CA,501(C)(4),954708781,6000,DONATION
1131,2017,201823189349313332,SAN FRANCISCO POLICE OFFICERS' ASSOCIATION,941558464,POMEROY RECREATION & REHAB CTR,207 SKYLINE BLVD,94132,CA,501(C)(3),941394025,5100,CHARITABLE
1132,2014,201512029349300246,San Joaquin County Deputy Sheriffs,941656458,Charitable Organization,PO Box 1224,95201,CA,,,9211,
1133,2015,201622009349301117,San Joaquin County Deputy Sheriffs,941656458,Charitable Organization,PO Box 1224,95201,CA,,,8020,
1134,2016,201732099349301503,San Joaquin County Deputy Sheriffs,941656458,Charitable Organization,PO Box 1224,95201,CA,,,8948,
1135,2017,201842259349301929,San Joaquin County Deputy Sheriffs,941656458,Charitable Organizations,PO Box 1224,95201,CA,,,10967,
1136,2018,201921899349301072,San Joaquin County Deputy Sheriffs,941656458,Charitable Organizations,PO Box 1224,95201,CA,,,11695,
1137,2015,201612119349301006,DEPUTY SHERIFF'S ASSOCIATION,942297292,PEACE OFFICERS RESEARCH ASSN OF CALIFORNIA,4010 TRUXEL ROAD,95834,CA,501(C)(4),,103262,MEMBERSHIP FEES
1138,2016,201733189349305508,DEPUTY SHERIFFS ASSOCIATION,942297292,PEACE OFFICERS RESEARCH ASSN,4010 TRUXEL ROAD,95834,CA,501 (C) (4),,77204,MEMBERSHIP FEES
1139,2013,201501349349308490,SALINAS POLICE OFFICERS ASSOCIATION,942299159,SALINAS PAL,PO BOX 88,93902,CA,,770296861,33333,ARMORY PROJECT
1140,2014,201630299349300233,SALINAS POLICE BENEFIT ASSOCIATION,942299159,COMM FOR A SAFER BETTER SALI,200 LINCOLN AVE,93901,CA,,,10000,SAFETY INITIATIVES
1141,2014,201630299349300233,SALINAS POLICE BENEFIT ASSOCIATION,942299159,SALINAS PAL,PO BOX 88,93902,CA,501 (c)(3),770296861,33333,ARMORY PROJECT
1142,2013,201422259349301247,HENDERSON POLICE OFFICERS' ASSN,942421206,NATIONAL LAW ENFORCEMENT OFFICERS,901 E ST NW STE 100,20004,DC,3,521382926,10000,
1143,2017,201810519349300416,Henderson Police Officers' Association,942421206,HPOA Charitable Foundation,145 Panama Street,89015,NV,501c3,421717778,22000,Charitable
1144,2018,201940659349301409,Henderson Police Officers' Association,942421206,HPOA Charitable Foundation,145 Panama Street,89015,NV,501c3,421717778,22000,Charitable
1145,2015,201721149349300037,PLACER COUNTY DEPUTY SHERIFFS,942464394,10-35 FOUNDATION,PO BOX 505,95650,CA,501(C)(3),274018637,11873,SUPPORT ORG FOR LAW ENFORCEMENT
1146,2015,201721149349300037,PLACER COUNTY DEPUTY SHERIFFS,942464394,CHAPLAINCY,671 NEWCASTLE RD 2,95658,CA,501(C)(3),680109125,6806,SUPPORT ORG FOR LAW ENFORCEMENT
1147,2015,201721149349300037,PLACER COUNTY DEPUTY SHERIFFS,942464394,NORTH TAHOE PUD,875 NATIONAL AVENUE,96148,CA,GOVERNMENT ENTITY,,6887,SCOREBOARD FOR MEMORIAL FIELD
1148,2016,201722709349300707,PLACER COUNTY DEPUTY SHERIFFS,942464394,CAL DEPT TRANSPORTATION,1120 N N STREET,95814,CA,GOVERNMENT,946001347,6450,SIGN FOR MURDERED DEPUTY MIKE DAVIS
1149,2017,201900499349300600,PLACER COUNTY DEPUTY SHERIFFS,942464394,STAR 6 FOUNDATION,1700 I STREET,95811,CA,501(C)(3),203255899,5500,
1150,2013,201540449349302084,Stockton Police Officers Association,942642591,STOCKTON POLICE OFFICERS BENEFIT,22 E MARKET ST,95202,CA,,942797242,140262,GENERAL SUPPORT
1151,2015,201720609349301252,Stockton Police Officers Association,942642591,STOCKTON POLICE OFFICERS BENEFIT,22 E MARKET ST,95202,CA,,942797242,34027,GENERAL SUPPORT
1152,2016,201713569349300901,Stockton Police Officers Association,942642591,STOCKTON POLICE OFFICERS BENEFIT,22 E MARKET ST,95202,CA,501C3,942797242,49404,GENERAL SUPPORT
1153,2017,201931359349311548,Stockton Police Officers Association,942642591,STOCKTON POLICE OFFICERS BENEFIT,22 E MARKET ST,95202,CA,501C3,942797242,45310,GENERAL SUPPORT
1154,2016,201820129349301302,DEPUTY SHERIFFS ASSOCIATION,942846392,SCC SHERIFF ACTIVITY LEAGUE,5200 SOQUEL AVE,95062,CA,3,311708086,15000,ASSISTANCE
1155,2016,201820129349301302,DEPUTY SHERIFFS ASSOCIATION,942846392,VARIOUS ORG UNDER 5000,VARIOUS,95060,CA,,,7675,ASSISTANCE
1156,2017,201803099349301070,DEPUTY SHERIFFS ASSOCIATION,942846392,LEOS HAVEN,701 Ocean Street,95062,CA,3,954760497,5610,ASSISTANCE
1157,2017,201803099349301070,DEPUTY SHERIFFS ASSOCIATION,942846392,SCC SHERIFF ACTIVITY LEAGUE,5200 SOQUEL AVE,95062,CA,3,311708908,10000,ASSISTANCE
1158,2017,201803099349301070,DEPUTY SHERIFFS ASSOCIATION,942846392,VARIOUS INDIVIDUALS,701 OCEAN ST,95060,CA,,,15230,ASSISTANCE
1159,2017,201823199349315642,ASSOCIATION OF RETIRED SJ POLICE,942915220,SAN JOSE FIRE MUSEUM,1661 SENTER ROAD D1,95112,CA,,,10000,
1160,2014,201530909349300308,FREMONT POLICE ASSOCIATION INC,943003240,DONATIONS TO VARIOUS NON-PROFITS (ALL LESS THAN 5000),,,,,,23870,DONATIONS TO CHARITY
1161,2014,201530909349300308,FREMONT POLICE ASSOCIATION INC,943003240,SPONSORSHIPS FOR VARIOUS NON-PROFIT FUNDRAISERS (ALL LESS THAN 5000),,,,,,9254,SPONSORSHIPS FOR VARIOUS NON-PROFITS
1162,2015,201601319349303310,FREMONT POLICE ASSOCIATION INC,943003240,DONATIONS TO VARIOUS NON-PROFITS (ALL LESS THAN 5000),,,,,,17145,DONATIONS TO CHARITY
1163,2015,201601319349303310,FREMONT POLICE ASSOCIATION INC,943003240,SPONSORSHIPS FOR VARIOUS NON-PROFIT FUNDRAISERS (ALL LESS THAN 5000),,,,,,6985,SPONSORSHIPS FOR VARIOUS NON-PROFITS
1164,2016,201722619349301212,FREMONT POLICE ASSOCIATION INC,943003240,DONATIONS TO VARIOUS NON-PROFITS (ALL LESS THAN 5000),,,,,,15143,DONATIONS TO CHARITY
1165,2016,201722619349301212,FREMONT POLICE ASSOCIATION INC,943003240,SPONSORSHIPS FOR VARIOUS NON-PROFIT FUNDRAISERS (ALL LESS THAN 5000),,,,,,7707,SPONSORSHIPS FOR VARIOUS NON-PROFITS
1166,2017,201830959349300238,FREMONT POLICE ASSOCIATION INC,943003240,DONATIONS TO VARIOUS NON-PROFITS (ALL LESS THAN 5000),,,,,,8504,DONATIONS TO CHARITY
1167,2017,201830959349300238,FREMONT POLICE ASSOCIATION INC,943003240,SPONSORSHIPS FOR VARIOUS NON-PROFIT FUNDRAISERS (ALL LESS THAN 5000),,,,,,18807,SPONSORSHIPS FOR VARIOUS NON-PROFITS
1168,2018,201932609349300823,FREMONT POLICE ASSOCIATION INC,943003240,DONATIONS TO VARIOUS NON-PROFITS (ALL LESS THAN 5000),,,,,,8250,DONATIONS TO CHARITY
1169,2018,201932609349300823,FREMONT POLICE ASSOCIATION INC,943003240,SPONSORSHIPS FOR VARIOUS NON-PROFIT FUNDRAISERS (ALL LESS THAN 5000),,,,,,2508,SPONSORSHIPS FOR VARIOUS NON-PROFITS
1170,2013,201530299349300908,SAN MATEO COUNTY DEPUTY SHERIFFS' ASSOCIATION,943258924,SAN MATEO COUNTY CODE 30 FOUNDATION,2421 BROADWAY STREET,94063,CA,501(C)(3),462834289,,RAFFLE PRIZES
1171,2014,201620429349302602,SAN MATEO COUNTY DEPUTY SHERIFFS' ASSOCIATION,943258924,SAN MATEO COUNTY CODE 30 FOUNDATION,2421 BROADWAY STREET,94063,CA,501(C)(3),462834289,,RAFFLE PRIZES
1172,2015,201721359349313917,SAN MATEO COUNTY DEPUTY SHERIFFS',943258924,SAN MATEO COUNTY CODE 30 FOUNDATION,2421 BROADWAY STREET,94063,CA,501(C)(3),462834289,,RAFFLE PRIZES
1173,2015,201733529349300783,SAN MATEO COUNTY DEPUTY SHERIFFS',943258924,SAN MATEO COUNTY CODE 30 FOUNDATION,2421 BROADWAY STREET,94063,CA,501(C)(3),462834289,,RAFFLE PRIZES
1174,2016,201811359349314336,SAN MATEO COUNTY DEPUTY SHERIFFS',943258924,SAN MATEO COUNTY CODE 30 FOUNDATION,2421 BROADWAY STREET,94063,CA,501(C)(3),462834289,,RAFFLE PRIZES
1175,2017,201942959349301014,San Mateo County Deputy Sheriffs,943258924,San Mateo County Code 30 FDN,2421 Broadway Street,94063,CA,,,0,Donation for fundraiser
1176,2017,201942959349301014,San Mateo County Deputy Sheriffs,943258924,Various 5000 OR LESS,2421 BROADWAY STREET,94063,CA,,,16200,various
1177,2013,201412259349303016,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,26 PROVIDENCE ROAD,01519,MA,501(C)(6),042595447,125000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1178,2014,201522529349300742,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,26 PROVIDENCE ROAD,01519,MA,501(C)(6),042595447,125000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1179,2015,201611349349301976,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,353 PROVIDENCE ROAD,01560,MA,501(C)(6),042595447,125000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1180,2016,201741779349300734,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,353 PROVIDENCE ROAD,01560,MA,501(C)(6),042595447,125000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1181,2017,201801579349300905,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,353 PROVIDENCE ROAD,01560,MA,501(C)(6),042595447,125000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1182,2018,201921359349301657,MASSACHUSETTS CHIEFS OF POLICE,943461373,MASSACHUSETTS CHIEFS OF POLICE ASSOCIATION INC,353 PROVIDENCE ROAD,01560,MA,501(C)(6),042595447,110000,TO ASSIST AND EDUCATE POLICE DEPARTMENTS IN MASSACHUSETTS.
1183,2015,201621939349301022,Sacramento County Deputy Sheriffs Assn,946074645,NATL LAW ENF OFFICERS MEM FD,901 E STREET NW STE 100,20004,DC,501(c)(3),521382926,20004,CHARITABLE DONATIONS
1184,2015,201621939349301022,Sacramento County Deputy Sheriffs Assn,946074645,Placer 10-35 Foundation,PO Box 505,95650,CA,501(c)(3),274018637,7500,GOLF TOURNAMENT SPONSORSHIP
1185,2016,201742309349300944,Sacramento County Deputy Sheriffs Assn,946074645,NATL LAW ENF OFFICERS MEM FD,901 E STREET NW STE 100,20004,DC,501(C)(3),521382926,10502,CHARITABLE DONATIONS
1186,2016,201742309349300944,Sacramento County Deputy Sheriffs Assn,946074645,Placer 10-35 Foundation,PO Box 505,95650,CA,501(C)(3),274018637,7780,GOLF TOURNAMENT SPONSORSHIP
1187,2016,201742309349300944,Sacramento County Deputy Sheriffs Assn,946074645,SAC REG FAMILY JUSTICE CENTER,3341 POWER IN ROAD,95826,CA,501(C)(3),464522608,10000,THRIVE SPONSOR
1188,2017,201822479349300247,Sacramento County Deputy Sheriffs Assn,946074645,AOCDS Memorial Fund,1600 N Main St,92701,CA,501(c)(9),330917425,7783,GOLF TOURNAMENT SPONSORSHIP
1189,2017,201822479349300247,Sacramento County Deputy Sheriffs Assn,946074645,Placer 10-35 Foundation,PO Box 505,95650,CA,,274018637,7500,GOLF TOURNAMENT SPONSORSHIP
1190,2018,201902079349301105,Sacramento County Deputy Sheriffs Assn,946074645,Placer 10-35 Foundation,PO Box 505,95650,CA,,274018637,7500,GOLF TOURNAMENT SPONSORSHIP
1191,2013,201441489349300419,DEPUTY SHERIFFS ASSOCIATION OF,951953482,HONORARY DEPUTY SHERIFFS ASSN,PO BOX 421260,92142,CA,,237386902,20500,FUNDS FOR SD COUNTY SHERIFFS MUSEUM
1192,2013,201441489349300419,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SAN DIEGO SHERIFFS DEPT,9621 RIDGEHAVEN COURT,92123,CA,,956000934,5951,FUND WALL OF HONOR SIGNAGE
1193,2013,201441489349300419,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,37780,FUND SCHOLARSHIPS
1194,2014,201511349349305251,DEPUTY SHERIFFS ASSOCIATION OF,951953482,HONORARY DEPUTY SHERIFFS ASSN,PO BOX 421260,92142,CA,,237386902,5200,FUNDS FOR SD COUNTY SHERIFFS MUSEUM
1195,2014,201511349349305251,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,18732,FUND SCHOLARSHIPS
1196,2015,201622009349301062,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,35703,FUND SCHOLARSHIPS
1197,2016,201701999349301230,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,16278,FUND SCHOLARSHIPS
1198,2017,201842009349300549,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,12325,FUND SCHOLARSHIPS
1199,2018,201901439349300645,DEPUTY SHERIFFS ASSOCIATION OF,951953482,SD CNTY DEPUTY SHERIFFS FNDTN,13881 DANIELSON ST,92064,CA,,202030006,19895,FUND SCHOLARSHIPS
1200,2016,201733059349300643,WILLIAM H PARKER LOS ANGELES POLICE FOUNDATION,952567889,LOS ANGELES POLICE DEPARTMENT,100 W 1ST ST,90731,CA,,956000735,115472,TRAINING SUPPORT FOR POLICE OFFICERS
1201,2017,201832289349300003,WILLIAM H PARKER LOS ANGELES POLICE FOUNDATION,952567889,LOS ANGELES POLICE DEPARTMENT,100 W 1ST ST,90731,CA,,956000735,112025,TRAINING SUPPORT FOR POLICE OFFICERS
1202,2018,201932769349301318,WILLIAM H PARKER LOS ANGELES POLICE FOUNDATION,952567889,LOS ANGELES POLICE DEPARTMENT,100 W 1ST ST,90731,CA,,956000735,96904,TRAINING SUPPORT FOR POLICE OFFICERS
1203,2013,201443189349309754,HUNTINGTON BEACH POLICE OFFICERS,952673989,HUNTINGTON BEACH POLICE,20422 BEACH BLVD STE 450,92648,CA,3,330932434,23100,
1204,2014,201513159349304181,HUNTINGTON BEACH POLICE OFFICERS,952673989,HUNTINGTON BEACH POLICE,20422 BEACH BLVD STE 450,92648,CA,3,330932434,22000,
1205,2015,201623149349303417,HUNTINGTON BEACH POLICE OFFICERS,952673989,HUNTINGTON BEACH POLICE,20422 BEACH BLVD STE 450,92648,CA,3,330932434,25000,
1206,2016,201713189349312681,HUNTINGTON BEACH POLICE OFFICERS,952673989,HUNTINGTON BEACH POLICE,20422 BEACH BLVD STE 450,92648,CA,3,330932434,26600,
1207,2016,201723199349316957,SAN LUIS OBISPO COUNTY DEPUTY SHERIFFS,953112965,FIRST BAPTIST CHURCH OF SAN LUIS OBISPO - TROOPS MINISTRY,2075 JOHNSON AVENUE,93401,CA,501(C)(3),956004403,5000,CARE PACKAGES TO MILITARY PERSONNEL SERVING OVERSEAS
1208,2015,201720609349301022,FRATERNAL ORDER OF POLICE,953122553,CA FOR DEATH PENALTY REFORM,455 CAPITOL MALL STE 600,95814,CA,527,455271895,40000,
1209,2015,201720609349301022,FRATERNAL ORDER OF POLICE,953122553,NICK IS NUTS,603 E ALTON AVE STE G,92705,CA,527,,15000,
1210,2016,201840839349300209,FRATERNAL ORDER OF POLICE,953122553,All under 5001,1600 N Main St,92701,CA,,,48451,
1211,2016,201840839349300209,FRATERNAL ORDER OF POLICE,953122553,Asian Gang Investigators Ass,2648 E Workman Ave 3001-218,91791,CA,,,8000,
1212,2017,201911359349304191,FRATERNAL ORDER OF POLICE,953122553,All under 5001,1600 N Main St,92701,CA,various,,33512,contributions
1213,2017,201911359349304191,FRATERNAL ORDER OF POLICE,953122553,CA District Attorney Investig,1351 Second Street 6011,94559,CA,501 (c) (6),956099539,10000,training seminar
1214,2017,201813179349308136,THE COSTA MESA POLICE ASSOCIATION,953123145,COSTA MESA POLICE FOUNDATION,PO BOX 4341,92628,CA,501(C)(3),822357470,21027,GENERAL SUPPORT
1215,2014,201512969349301221,El Monte Police Officers Association,953127687,City of El Monte,POBox 4577,91734,CA,,,5350,
1216,2016,201742769349300049,El Monte Police Officers Association,953127687,City of Hope,1500 East Duarte Road,91010,CA,,953435919,10070,
1217,2017,201801569349300135,El Monte Police Officers Association,953127687,City of El Monte,POBox 4577,91734,CA,,,7497,
1218,2013,201541069349300619,ORANGE COUNTY SHERIFFS ADVISORY COUNCIL,953498487,COUNTY OF ORANGE,PO BOX 4005,92702,CA,,,150000,DEPUTY SHERIFF FOR DUILA PROGRAM
1219,2017,201900939349300120,ORANGE COUNTY SHERIFF'S ADVISORY,953498487,ORANGE COUNTY SHERIFF DEPARTMENT,PO BOX 28,92702,CA,,,150000,
1220,2013,201420999349300422,OFFICIAL POLICE GARAGE ASSOCIATION OF,954322078,THE HEART FOUNDATION,31822 VILLAGE CENTER RD 208,91361,CA,,450471117,7500,
1221,2014,201500999349300730,OFFICIAL POLICE GARAGE ASSOCIATION OF,954322078,THE HEART FOUNDATION,31822 VILLAGE CENTER RD 208,91361,CA,,450471117,7500,
